Algorithm,Function,Run,Best_Fitness
Base-POA,CEC2017_F23,1,2502.3756481890405
Base-POA,CEC2017_F23,2,2421.4830224790267
Base-POA,CEC2017_F23,3,2503.5349753973005
Base-POA,CEC2017_F23,4,2503.197185764036
Base-POA,CEC2017_F23,5,2401.6857244798734
Base-POA,CEC2017_F23,6,2404.1479624551457
Base-POA,CEC2017_F23,7,2403.2843385621586
Base-POA,CEC2017_F23,8,2501.9806494975182
Base-POA,CEC2017_F23,9,2440.126042706744
Base-POA,CEC2017_F23,10,2502.5786588615374
Base-POA,CEC2017_F23,11,2402.5977869543026
Base-POA,CEC2017_F23,12,2504.3252829722023
Base-POA,CEC2017_F23,13,2402.26682455268
Base-POA,CEC2017_F23,14,2502.8343216490184
Base-POA,CEC2017_F23,15,2502.683519593026
Base-POA,CEC2017_F23,16,2502.6449474578817
Base-POA,CEC2017_F23,17,2503.444798255408
Base-POA,CEC2017_F23,18,2502.932113382287
Base-POA,CEC2017_F23,19,2402.8337140916656
Base-POA,CEC2017_F23,20,2501.768751110282
Base-POA,CEC2017_F23,21,2505.530587850965
Base-POA,CEC2017_F23,22,2503.4754898385054
Base-POA,CEC2017_F23,23,2514.471658055482
Base-POA,CEC2017_F23,24,2503.9056075575604
Base-POA,CEC2017_F23,25,2502.815641144519
Base-POA,CEC2017_F23,26,2436.507648119456
Base-POA,CEC2017_F23,27,2501.973291051953
Base-POA,CEC2017_F23,28,2502.0656917809297
Base-POA,CEC2017_F23,29,2502.5798384554355
Base-POA,CEC2017_F23,30,2502.7102296316757
Base-POA,CEC2017_F23,31,2402.97720306331
Base-POA,CEC2017_F23,32,2402.214403427906
Base-POA,CEC2017_F23,33,2503.070773659413
Base-POA,CEC2017_F23,34,2402.529523707597
Base-POA,CEC2017_F23,35,2403.0928469447094
Base-POA,CEC2017_F23,36,2503.1674825888927
Base-POA,CEC2017_F23,37,2501.8568195116327
Base-POA,CEC2017_F23,38,2416.035220213478
Base-POA,CEC2017_F23,39,2502.591997486171
Base-POA,CEC2017_F23,40,2502.622177946372
Base-POA,CEC2017_F23,41,2503.507471134317
Base-POA,CEC2017_F23,42,2534.2024724763723
Base-POA,CEC2017_F23,43,2402.5556181730763
Base-POA,CEC2017_F23,44,2403.1723796088468
Base-POA,CEC2017_F23,45,2503.172772518766
Base-POA,CEC2017_F23,46,2504.1975790188044
Base-POA,CEC2017_F23,47,2503.372190934142
Base-POA,CEC2017_F23,48,2503.103731396709
Base-POA,CEC2017_F23,49,2503.6009391623093
Base-POA,CEC2017_F24,0,2907.50782614143
Base-POA,CEC2017_F24,1,2908.9667321706447
Base-POA,CEC2017_F24,2,3012.890884423647
Base-POA,CEC2017_F24,3,2908.1301281146752
Base-POA,CEC2017_F24,4,2908.6459055251075
Base-POA,CEC2017_F24,5,2908.15227397588
Base-POA,CEC2017_F24,6,2886.1683879992147
Base-POA,CEC2017_F24,7,3013.2983422620287
Base-POA,CEC2017_F24,8,2880.457110836856
Base-POA,CEC2017_F24,9,2882.649589180935
Base-POA,CEC2017_F24,10,3011.932494000436
Base-POA,CEC2017_F24,11,2907.63378502224
Base-POA,CEC2017_F24,12,2909.8778709861713
Base-POA,CEC2017_F24,13,2909.3873035537927
Base-POA,CEC2017_F24,14,2908.9297168866115
Base-POA,CEC2017_F24,15,2881.5335647700404
Base-POA,CEC2017_F24,16,3011.7108644223845
Base-POA,CEC2017_F24,17,3006.5547065736264
Base-POA,CEC2017_F24,18,2910.961554277216
Base-POA,CEC2017_F24,19,2908.904292603994
Base-POA,CEC2017_F24,20,2882.06269291027
Base-POA,CEC2017_F24,21,2879.9060896837673
Base-POA,CEC2017_F24,22,2879.3634564588324
Base-POA,CEC2017_F24,23,2909.283734446501
Base-POA,CEC2017_F24,24,2878.956139730194
Base-POA,CEC2017_F24,25,2910.4221384535144
Base-POA,CEC2017_F24,26,2883.083916583176
Base-POA,CEC2017_F24,27,2886.8722813726245
Base-POA,CEC2017_F24,28,2908.729593591375
Base-POA,CEC2017_F24,29,2909.561480903472
Base-POA,CEC2017_F24,30,2884.4646295782986
Base-POA,CEC2017_F24,31,2881.632829606521
Base-POA,CEC2017_F24,32,3014.5365395732947
Base-POA,CEC2017_F24,33,2908.059733775009
Base-POA,CEC2017_F24,34,2908.023364649603
Base-POA,CEC2017_F24,35,2908.937670779796
Base-POA,CEC2017_F24,36,2881.2317748963205
Base-POA,CEC2017_F24,37,2907.853882580239
Base-POA,CEC2017_F24,38,3011.507661150818
Base-POA,CEC2017_F24,39,2909.6933531846985
Base-POA,CEC2017_F24,40,2886.1226525766615
Base-POA,CEC2017_F24,41,2908.588484151686
Base-POA,CEC2017_F24,42,2908.8730018565348
Base-POA,CEC2017_F24,43,3008.1998177059854
Base-POA,CEC2017_F24,44,3014.5976277043437
Base-POA,CEC2017_F24,45,2908.50764087054
Base-POA,CEC2017_F24,46,2877.599185137869
Base-POA,CEC2017_F24,47,3005.3984589489746
Base-POA,CEC2017_F24,48,2910.2165838358246
Base-POA,CEC2017_F24,49,2908.9595557271127
Base-POA,CEC2017_F25,0,2974.827669357322
Base-POA,CEC2017_F25,1,2976.766157873196
Base-POA,CEC2017_F25,2,2500.075252866732
Base-POA,CEC2017_F25,3,2994.6437271782233
Base-POA,CEC2017_F25,4,2976.8677479594194
Base-POA,CEC2017_F25,5,3029.198787315638
Base-POA,CEC2017_F25,6,2500.0927619828217
Base-POA,CEC2017_F25,7,2500.0781406904857
Base-POA,CEC2017_F25,8,2500.1055498979326
Base-POA,CEC2017_F25,9,2500.063770606104
Base-POA,CEC2017_F25,10,2967.4620617357327
Base-POA,CEC2017_F25,11,2974.996400483406
Base-POA,CEC2017_F25,12,2500.070430749588
Base-POA,CEC2017_F25,13,2967.590708037438
Base-POA,CEC2017_F25,14,2500.0672432762008
Base-POA,CEC2017_F25,15,2974.986978111883
Base-POA,CEC2017_F25,16,2500.1111058976016
Base-POA,CEC2017_F25,17,2500.085044586137
Base-POA,CEC2017_F25,18,2974.826432987627
Base-POA,CEC2017_F25,19,2500.0851503514627
Base-POA,CEC2017_F25,20,2974.8465506314687
Base-POA,CEC2017_F25,21,2974.9482760537544
Base-POA,CEC2017_F25,22,2974.988755390901
Base-POA,CEC2017_F25,23,2967.301405067069
Base-POA,CEC2017_F25,24,2500.057303085002
Base-POA,CEC2017_F25,25,3029.197507464573
Base-POA,CEC2017_F25,26,2967.270937662512
Base-POA,CEC2017_F25,27,2967.272060760087
Base-POA,CEC2017_F25,28,2967.2718106933335
Base-POA,CEC2017_F25,29,2978.7142229519395
Base-POA,CEC2017_F25,30,2500.0624649562697
Base-POA,CEC2017_F25,31,2974.843120140634
Base-POA,CEC2017_F25,32,2500.106021355814
Base-POA,CEC2017_F25,33,2980.497924851378
Base-POA,CEC2017_F25,34,2975.036460090927
Base-POA,CEC2017_F25,35,2500.0726709388578
Base-POA,CEC2017_F25,36,2977.554843176348
Base-POA,CEC2017_F25,37,2500.087657926721
Base-POA,CEC2017_F25,38,2500.078025861416
Base-POA,CEC2017_F25,39,2979.1276615055053
Base-POA,CEC2017_F25,40,2500.0709639093534
Base-POA,CEC2017_F25,41,2967.272317324748
Base-POA,CEC2017_F25,42,2984.7996098028775
Base-POA,CEC2017_F25,43,2976.850126369656
Base-POA,CEC2017_F25,44,2500.069278845063
Base-POA,CEC2017_F25,45,2500.100150150856
Base-POA,CEC2017_F25,46,2975.0233522777216
Base-POA,CEC2017_F25,47,2500.078823302062
Base-POA,CEC2017_F25,48,2973.524616653782
Base-POA,CEC2017_F25,49,2974.898839455946
Base-POA,CEC2017_F26,0,2999.1467224870166
Base-POA,CEC2017_F26,1,2998.1196685366685
Base-POA,CEC2017_F26,2,2994.5865869505305
Base-POA,CEC2017_F26,3,2994.586040784235
Base-POA,CEC2017_F26,4,2999.3892304630785
Base-POA,CEC2017_F26,5,2998.01770950484
Base-POA,CEC2017_F26,6,3000.0273040791803
Base-POA,CEC2017_F26,7,2997.669855671623
Base-POA,CEC2017_F26,8,3014.1551286493395
Base-POA,CEC2017_F26,9,3003.631170499892
Base-POA,CEC2017_F26,10,3077.2051896723096
Base-POA,CEC2017_F26,11,2998.157725983929
Base-POA,CEC2017_F26,12,2994.5976338780706
Base-POA,CEC2017_F26,13,2994.5266995199536
Base-POA,CEC2017_F26,14,2603.9849804351857
Base-POA,CEC2017_F26,15,2998.0368296111183
Base-POA,CEC2017_F26,16,2997.797333862154
Base-POA,CEC2017_F26,17,2999.133569183973
Base-POA,CEC2017_F26,18,2992.3028679860645
Base-POA,CEC2017_F26,19,2998.438948967538
Base-POA,CEC2017_F26,20,2990.5218807336023
Base-POA,CEC2017_F26,21,2998.690035829951
Base-POA,CEC2017_F26,22,2999.0193882658496
Base-POA,CEC2017_F26,23,2999.554441607192
Base-POA,CEC2017_F26,24,2992.5299672681736
Base-POA,CEC2017_F26,25,3000.4359089506756
Base-POA,CEC2017_F26,26,2997.756185258908
Base-POA,CEC2017_F26,27,2990.5172577764474
Base-POA,CEC2017_F26,28,2999.1350327885334
Base-POA,CEC2017_F26,29,2998.097957898165
Base-POA,CEC2017_F26,30,2997.8417093040835
Base-POA,CEC2017_F26,31,2994.5872999554476
Base-POA,CEC2017_F26,32,3012.0227906963296
Base-POA,CEC2017_F26,33,2998.321529474983
Base-POA,CEC2017_F26,34,2994.5873555805565
Base-POA,CEC2017_F26,35,2996.5399521530144
Base-POA,CEC2017_F26,36,2994.5861142106633
Base-POA,CEC2017_F26,37,2990.517368097006
Base-POA,CEC2017_F26,38,2990.5182476686455
Base-POA,CEC2017_F26,39,2994.58602835923
Base-POA,CEC2017_F26,40,2993.748583574192
Base-POA,CEC2017_F26,41,2997.758410122996
Base-POA,CEC2017_F26,42,2994.586129172413
Base-POA,CEC2017_F26,43,2997.759310221787
Base-POA,CEC2017_F26,44,2602.6164159791274
Base-POA,CEC2017_F26,45,2990.517682482133
Base-POA,CEC2017_F26,46,2994.58622638261
Base-POA,CEC2017_F26,47,2996.317189422293
Base-POA,CEC2017_F26,48,2994.5860218349953
Base-POA,CEC2017_F26,49,2604.2647302397845
Base-POA,CEC2017_F27,0,2700.830871971645
Base-POA,CEC2017_F27,1,2728.1744732976413
Base-POA,CEC2017_F27,2,2720.0323205891527
Base-POA,CEC2017_F27,3,2702.6592709085385
Base-POA,CEC2017_F27,4,2701.1130791481573
Base-POA,CEC2017_F27,5,2701.00512708859
Base-POA,CEC2017_F27,6,2700.6072219490434
Base-POA,CEC2017_F27,7,2701.472416161971
Base-POA,CEC2017_F27,8,2702.6169487386856
Base-POA,CEC2017_F27,9,2700.498081482407
Base-POA,CEC2017_F27,10,2701.7391236547614
Base-POA,CEC2017_F27,11,2701.348582282466
Base-POA,CEC2017_F27,12,2701.726541455232
Base-POA,CEC2017_F27,13,2701.263894415409
Base-POA,CEC2017_F27,14,2701.376519951414
Base-POA,CEC2017_F27,15,2714.0908572413846
Base-POA,CEC2017_F27,16,2701.163538595904
Base-POA,CEC2017_F27,17,2700.9871314389175
Base-POA,CEC2017_F27,18,2701.3074011057715
Base-POA,CEC2017_F27,19,2702.036280766129
Base-POA,CEC2017_F27,20,2701.966501213414
Base-POA,CEC2017_F27,21,2700.8622198274384
Base-POA,CEC2017_F27,22,2701.1685090733126
Base-POA,CEC2017_F27,23,2716.494983964619
Base-POA,CEC2017_F27,24,2702.863504429097
Base-POA,CEC2017_F27,25,2701.3309881122673
Base-POA,CEC2017_F27,26,2701.4576021861426
Base-POA,CEC2017_F27,27,2703.6884665190823
Base-POA,CEC2017_F27,28,2701.0048072964832
Base-POA,CEC2017_F27,29,2702.403659196947
Base-POA,CEC2017_F27,30,2703.2362194354805
Base-POA,CEC2017_F27,31,2701.7527662228467
Base-POA,CEC2017_F27,32,2701.7604207157437
Base-POA,CEC2017_F27,33,2701.9960854160595
Base-POA,CEC2017_F27,34,2701.629155679981
Base-POA,CEC2017_F27,35,2701.450206950563
Base-POA,CEC2017_F27,36,2720.617704274228
Base-POA,CEC2017_F27,37,2719.881297011172
Base-POA,CEC2017_F27,38,2724.890386935782
Base-POA,CEC2017_F27,39,2701.4976746913517
Base-POA,CEC2017_F27,40,2702.6546146667847
Base-POA,CEC2017_F27,41,2701.806831941413
Base-POA,CEC2017_F27,42,2703.261215719191
Base-POA,CEC2017_F27,43,2713.996137401336
Base-POA,CEC2017_F27,44,2701.3275424503795
Base-POA,CEC2017_F27,45,2701.8787187204066
Base-POA,CEC2017_F27,46,2700.81873269858
Base-POA,CEC2017_F27,47,2701.796307550478
Base-POA,CEC2017_F27,48,2701.387098968638
Base-POA,CEC2017_F27,49,2701.1935881319964
Base-POA,CEC2017_F28,0,3955.8216783198686
Base-POA,CEC2017_F28,1,3985.6926614718095
Base-POA,CEC2017_F28,2,4424.156033208483
Base-POA,CEC2017_F28,3,13231.382052667126
Base-POA,CEC2017_F28,4,4229.39977930358
Base-POA,CEC2017_F28,5,5056.121572300548
Base-POA,CEC2017_F28,6,4526.178425652935
Base-POA,CEC2017_F28,7,4221.391177999758
Base-POA,CEC2017_F28,8,4172.05635391249
Base-POA,CEC2017_F28,9,4066.426112990723
Base-POA,CEC2017_F28,10,4253.42925662683
Base-POA,CEC2017_F28,11,4647.570233253662
Base-POA,CEC2017_F28,12,26541.383912304707
Base-POA,CEC2017_F28,13,8156.230218692805
Base-POA,CEC2017_F28,14,4406.28620986418
Base-POA,CEC2017_F28,15,4589.510242277979
Base-POA,CEC2017_F28,16,23728.037694912564
Base-POA,CEC2017_F28,17,22673.70352467654
Base-POA,CEC2017_F28,18,4418.268905684043
Base-POA,CEC2017_F28,19,4237.176041686568
Base-POA,CEC2017_F28,20,31540.27076711464
Base-POA,CEC2017_F28,21,7700.177450281341
Base-POA,CEC2017_F28,22,4279.660099292351
Base-POA,CEC2017_F28,23,4126.896302020199
Base-POA,CEC2017_F28,24,4988.872042697246
Base-POA,CEC2017_F28,25,4101.92017287657
Base-POA,CEC2017_F28,26,4592.284463761107
Base-POA,CEC2017_F28,27,4511.460688745159
Base-POA,CEC2017_F28,28,3978.148509442248
Base-POA,CEC2017_F28,29,3917.884490193409
Base-POA,CEC2017_F28,30,4397.776876022043
Base-POA,CEC2017_F28,31,4407.3962664641895
Base-POA,CEC2017_F28,32,4344.866222144083
Base-POA,CEC2017_F28,33,4522.85071002222
Base-POA,CEC2017_F28,34,35424.545022384096
Base-POA,CEC2017_F28,35,4199.117123353359
Base-POA,CEC2017_F28,36,4638.853265958045
Base-POA,CEC2017_F28,37,4265.131723775616
Base-POA,CEC2017_F28,38,4304.499936361783
Base-POA,CEC2017_F28,39,4269.539442556624
Base-POA,CEC2017_F28,40,4422.97899723649
Base-POA,CEC2017_F28,41,3912.796734596448
Base-POA,CEC2017_F28,42,18095.633898951965
Base-POA,CEC2017_F28,43,4424.088366522837
Base-POA,CEC2017_F28,44,21314.348069050488
Base-POA,CEC2017_F28,45,4366.903294468724
Base-POA,CEC2017_F28,46,4435.13751762736
Base-POA,CEC2017_F28,47,3946.1260605717407
Base-POA,CEC2017_F28,48,4579.272045146206
Base-POA,CEC2017_F28,49,8422.027437754783
Base-POA,CEC2017_F29,0,107935.5869581113
Base-POA,CEC2017_F29,1,45690.33691809456
Base-POA,CEC2017_F29,2,78014.2639405996
Base-POA,CEC2017_F29,3,21616.23406272874
Base-POA,CEC2017_F29,4,93135.70273552791
Base-POA,CEC2017_F29,5,25853.75439091315
Base-POA,CEC2017_F29,6,49259.67806952664
Base-POA,CEC2017_F29,7,6670.733334746015
Base-POA,CEC2017_F29,8,109623.89077171509
Base-POA,CEC2017_F29,9,54025.94317770441
Base-POA,CEC2017_F29,10,13766.04665157836
Base-POA,CEC2017_F29,11,3265.790156239955
Base-POA,CEC2017_F29,12,41260.81439674384
Base-POA,CEC2017_F29,13,38122.50827188316
Base-POA,CEC2017_F29,14,120584.33947529772
Base-POA,CEC2017_F29,15,77194.03592836486
Base-POA,CEC2017_F29,16,82797.67553050602
Base-POA,CEC2017_F29,17,110055.77758194006
Base-POA,CEC2017_F29,18,102879.51313526444
Base-POA,CEC2017_F29,19,131471.42339636627
Base-POA,CEC2017_F29,20,17713.438800824944
Base-POA,CEC2017_F29,21,42746.37044818364
Base-POA,CEC2017_F29,22,36476.23950547232
Base-POA,CEC2017_F29,23,6295.4116705302185
Base-POA,CEC2017_F29,24,121694.36697354369
Base-POA,CEC2017_F29,25,144605.83364462238
Base-POA,CEC2017_F29,26,24029.212891649844
Base-POA,CEC2017_F29,27,114249.708410102
Base-POA,CEC2017_F29,28,13197.218750292692
Base-POA,CEC2017_F29,29,83649.78102035192
Base-POA,CEC2017_F29,30,105680.12031633078
Base-POA,CEC2017_F29,31,119827.28735989673
Base-POA,CEC2017_F29,32,105680.70446486791
Base-POA,CEC2017_F29,33,132649.74325237656
Base-POA,CEC2017_F29,34,105258.9191224668
Base-POA,CEC2017_F29,35,66002.24897416124
Base-POA,CEC2017_F29,36,104047.24591113692
Base-POA,CEC2017_F29,37,39085.67062045912
Base-POA,CEC2017_F29,38,82752.65237636294
Base-POA,CEC2017_F29,39,55122.83859293411
Base-POA,CEC2017_F29,40,106885.06939311109
Base-POA,CEC2017_F29,41,44633.44724448621
Base-POA,CEC2017_F29,42,24213.7658195967
Base-POA,CEC2017_F29,43,26562.00160529365
Base-POA,CEC2017_F29,44,26396.342402725517
Base-POA,CEC2017_F29,45,17226.536958748904
Base-POA,CEC2017_F29,46,115642.44133646344
Base-POA,CEC2017_F29,47,70266.29195321823
Base-POA,CEC2017_F29,48,27854.179541673544
Base-POA,CEC2017_F29,49,42924.48652461309
PSO,CEC2017_F1,0,1135066341.6119273
PSO,CEC2017_F1,1,12740.8275026656
PSO,CEC2017_F1,2,1135066341.6119273
PSO,CEC2017_F1,3,5631.975313403367
PSO,CEC2017_F1,4,70058020.79590456
PSO,CEC2017_F1,5,278.35207984934146
PSO,CEC2017_F1,6,101.42144211791675
PSO,CEC2017_F1,7,5631.975313403367
PSO,CEC2017_F1,8,1674961781.559831
PSO,CEC2017_F1,9,5631.975313403367
PSO,CEC2017_F1,10,70058020.79590455
PSO,CEC2017_F1,11,532.3954174667069
PSO,CEC2017_F1,12,1135063143.6556091
PSO,CEC2017_F1,13,2470.350647084863
PSO,CEC2017_F1,14,1942945087.9560575
PSO,CEC2017_F1,15,5631.975313403367
PSO,CEC2017_F1,16,1205118730.4325185
PSO,CEC2017_F1,17,1350246509.9797325
PSO,CEC2017_F1,18,3181.961881003102
PSO,CEC2017_F1,19,1350244006.739539
PSO,CEC2017_F1,20,164.7777633146609
PSO,CEC2017_F1,21,1736660647.8018527
PSO,CEC2017_F1,22,1942937979.1038685
PSO,CEC2017_F1,23,237.78803034086417
PSO,CEC2017_F1,24,12740.8275026656
PSO,CEC2017_F1,25,1420300675.4031384
PSO,CEC2017_F1,26,131.70016789838206
PSO,CEC2017_F1,27,1350248286.5825472
PSO,CEC2017_F1,28,1135066341.6119273
PSO,CEC2017_F1,29,1942937979.1038685
PSO,CEC2017_F1,30,697.0751739172406
PSO,CEC2017_F1,31,2727.43415575585
PSO,CEC2017_F1,32,70058020.79590455
PSO,CEC2017_F1,33,5631.975313403368
PSO,CEC2017_F1,34,3731.1637659183407
PSO,CEC2017_F1,35,12740.8275026656
PSO,CEC2017_F1,36,70058020.79590456
PSO,CEC2017_F1,37,12740.8275026656
PSO,CEC2017_F1,38,1205118730.4325185
PSO,CEC2017_F1,39,1942937979.1038685
PSO,CEC2017_F1,40,140.03752093917595
PSO,CEC2017_F1,41,5544.206773153799
PSO,CEC2017_F1,42,4718.8089723186295
PSO,CEC2017_F1,43,5631.975313403367
PSO,CEC2017_F1,44,1604909392.7392397
PSO,CEC2017_F1,45,3758.390009250236
PSO,CEC2017_F1,46,3617894128.688386
PSO,CEC2017_F1,47,1473.385551327884
PSO,CEC2017_F1,48,70058020.79590455
PSO,CEC2017_F1,49,5631.975313403367
PSO,CEC2017_F3,0,309.21547837576213
PSO,CEC2017_F3,1,300.06341465532495
PSO,CEC2017_F3,2,305.00013226191714
PSO,CEC2017_F3,3,300.1632949755435
PSO,CEC2017_F3,4,304.0848533945232
PSO,CEC2017_F3,5,300.7756308149174
PSO,CEC2017_F3,6,305.00013226191714
PSO,CEC2017_F3,7,360.91483261937856
PSO,CEC2017_F3,8,304.0474352835367
PSO,CEC2017_F3,9,300.0764752396682
PSO,CEC2017_F3,10,309.21547837576213
PSO,CEC2017_F3,11,309.21547837576213
PSO,CEC2017_F3,12,305.0001322619171
PSO,CEC2017_F3,13,309.2154783757622
PSO,CEC2017_F3,14,300.05819369961307
PSO,CEC2017_F3,15,372.46712195454086
PSO,CEC2017_F3,16,305.0001322619171
PSO,CEC2017_F3,17,304.05976344503824
PSO,CEC2017_F3,18,304.030780925747
PSO,CEC2017_F3,19,309.21547837576213
PSO,CEC2017_F3,20,363.69152595148546
PSO,CEC2017_F3,21,479.09946112950047
PSO,CEC2017_F3,22,309.21547837576213
PSO,CEC2017_F3,23,305.00013226191714
PSO,CEC2017_F3,24,305.0001322619171
PSO,CEC2017_F3,25,300.15137257894156
PSO,CEC2017_F3,26,305.0001322619171
PSO,CEC2017_F3,27,300.06392700234414
PSO,CEC2017_F3,28,373.253887440412
PSO,CEC2017_F3,29,305.0001322619171
PSO,CEC2017_F3,30,305.0001322619171
PSO,CEC2017_F3,31,309.21547837576213
PSO,CEC2017_F3,32,305.00013226191714
PSO,CEC2017_F3,33,305.0001322619171
PSO,CEC2017_F3,34,309.21547837576213
PSO,CEC2017_F3,35,374.9355519663988
PSO,CEC2017_F3,36,372.46712195454097
PSO,CEC2017_F3,37,309.21547837576213
PSO,CEC2017_F3,38,305.0001322619171
PSO,CEC2017_F3,39,309.21547837576213
PSO,CEC2017_F3,40,304.0338027579074
PSO,CEC2017_F3,41,304.06478257762643
PSO,CEC2017_F3,42,305.00013226191714
PSO,CEC2017_F3,43,304.032045314726
PSO,CEC2017_F3,44,497.9704945032448
PSO,CEC2017_F3,45,305.0001322619171
PSO,CEC2017_F3,46,309.21547837576213
PSO,CEC2017_F3,47,309.21547837576213
PSO,CEC2017_F3,48,305.0001322619171
PSO,CEC2017_F3,49,309.21547837576213
PSO,CEC2017_F4,0,2317.564475811716
PSO,CEC2017_F4,1,403.9798362283732
PSO,CEC2017_F4,2,421.8889981350213
PSO,CEC2017_F4,3,416.9142888571287
PSO,CEC2017_F4,4,418.9042019334962
PSO,CEC2017_F4,5,406.964708361834
PSO,CEC2017_F4,6,420.8940998509683
PSO,CEC2017_F4,7,417.909247914222
PSO,CEC2017_F4,8,412.9344374698602
PSO,CEC2017_F4,9,925.9181182477796
PSO,CEC2017_F4,10,416.9142686604143
PSO,CEC2017_F4,11,414.9243707429422
PSO,CEC2017_F4,12,925.2716825560416
PSO,CEC2017_F4,13,426.8638289589946
PSO,CEC2017_F4,14,413.92941672366794
PSO,CEC2017_F4,15,420.8940948131493
PSO,CEC2017_F4,16,2306.905759402584
PSO,CEC2017_F4,17,1255.4101047222262
PSO,CEC2017_F4,18,412.93445766657464
PSO,CEC2017_F4,19,410.9445445902072
PSO,CEC2017_F4,20,920.3283456373216
PSO,CEC2017_F4,21,424.87394620041783
PSO,CEC2017_F4,22,413.92941672366794
PSO,CEC2017_F4,23,411.93950364730046
PSO,CEC2017_F4,24,1248.1274030480922
PSO,CEC2017_F4,25,420.8940998509683
PSO,CEC2017_F4,26,1861.3624072667576
PSO,CEC2017_F4,27,413.92941672366794
PSO,CEC2017_F4,28,2312.96560084909
PSO,CEC2017_F4,29,2387.061542969395
PSO,CEC2017_F4,30,924.6948547630302
PSO,CEC2017_F4,31,406.964708361834
PSO,CEC2017_F4,32,2371.583311477305
PSO,CEC2017_F4,33,3657.3133433402663
PSO,CEC2017_F4,34,2382.050290915025
PSO,CEC2017_F4,35,2384.870657722301
PSO,CEC2017_F4,36,2313.7017013259847
PSO,CEC2017_F4,37,419.89914583169417
PSO,CEC2017_F4,38,1261.3325142002816
PSO,CEC2017_F4,39,428.85369642121714
PSO,CEC2017_F4,40,420.8940998509683
PSO,CEC2017_F4,41,423.87897198442914
PSO,CEC2017_F4,42,433.82853228300945
PSO,CEC2017_F4,43,932.3776212011694
PSO,CEC2017_F4,44,411.93949860948135
PSO,CEC2017_F4,45,413.9293965269535
PSO,CEC2017_F4,46,1869.5537249553545
PSO,CEC2017_F4,47,3154.364601467238
PSO,CEC2017_F4,48,409.9495804952947
PSO,CEC2017_F4,49,421.88905890806166
PSO,CEC2017_F5,0,500.0000000000018
PSO,CEC2017_F5,1,500.000012814852
PSO,CEC2017_F5,2,500.0001145687676
PSO,CEC2017_F5,3,500.00000081785214
PSO,CEC2017_F5,4,500.0000001158774
PSO,CEC2017_F5,5,500.00000000000216
PSO,CEC2017_F5,6,500.0000397187505
PSO,CEC2017_F5,7,500.0000000000057
PSO,CEC2017_F5,8,500.0000004144328
PSO,CEC2017_F5,9,500.0000000000018
PSO,CEC2017_F5,10,500.0000002936759
PSO,CEC2017_F5,11,500.0000000951176
PSO,CEC2017_F5,12,500.00000000001125
PSO,CEC2017_F5,13,500.0000000000077
PSO,CEC2017_F5,14,500.000000000498
PSO,CEC2017_F5,15,500.0000000520392
PSO,CEC2017_F5,16,500.000001252937
PSO,CEC2017_F5,17,500.0000000001148
PSO,CEC2017_F5,18,500.00011454914096
PSO,CEC2017_F5,19,500.0000000000004
PSO,CEC2017_F5,20,500.0000000000013
PSO,CEC2017_F5,21,500.0000028718546
PSO,CEC2017_F5,22,500.0000000000076
PSO,CEC2017_F5,23,500.0000154191746
PSO,CEC2017_F5,24,500.00000015165983
PSO,CEC2017_F5,25,500.0000929544757
PSO,CEC2017_F5,26,500.0000480875137
PSO,CEC2017_F5,27,500.0000000517347
PSO,CEC2017_F5,28,500.0
PSO,CEC2017_F5,29,500.00004064186805
PSO,CEC2017_F5,30,500.0000000000176
PSO,CEC2017_F5,31,500.0000003330864
PSO,CEC2017_F5,32,500.00000000068184
PSO,CEC2017_F5,33,500.0000000000017
PSO,CEC2017_F5,34,500.0017017697302
PSO,CEC2017_F5,35,500.0000119097563
PSO,CEC2017_F5,36,500.00000000000017
PSO,CEC2017_F5,37,500.0000000002706
PSO,CEC2017_F5,38,500.0000000000001
PSO,CEC2017_F5,39,500.0000000036751
PSO,CEC2017_F5,40,500.0000035507496
PSO,CEC2017_F5,41,500.0000000000981
PSO,CEC2017_F5,42,500.0000000000001
PSO,CEC2017_F5,43,500.0000000479515
PSO,CEC2017_F5,44,500.0000509127478
