Function,Algorithm,Run,Best_Fitness,Source
CEC14_F24,PSO,23,2530.073023137705,computed
CEC14_F24,GWO,23,2518.1532849355704,computed
CEC14_F24,WOA,23,2531.972227345044,computed
CEC14_F24,HHO,23,2556.269605466586,computed
CEC14_F24,AOA,23,2600.0,computed
CEC14_F24,SCA,23,2569.9854476651994,computed
CEC14_F24,SSA,23,2612.6362365434356,computed
CEC14_F24,Base_POA,24,2526.3808446851363,computed
CEC14_F24,Proposed_POA,24,2519.4242810379897,resumed
CEC14_F24,PSO,24,2516.169057218944,computed
CEC14_F24,GWO,24,2516.180777334425,computed
CEC14_F24,WOA,24,2571.8933309292606,computed
CEC14_F24,HHO,24,2564.1763742607445,computed
CEC14_F24,AOA,24,2600.0,computed
CEC14_F24,SCA,24,2573.0012284203417,computed
CEC14_F24,SSA,24,2617.280505389409,computed
CEC14_F24,Base_POA,25,2529.5578383556954,computed
CEC14_F24,Proposed_POA,25,2600.0210036458557,resumed
CEC14_F24,PSO,25,2535.3071431085073,computed
CEC14_F24,GWO,25,2535.1168964695644,computed
CEC14_F24,WOA,25,2551.587362380389,computed
CEC14_F24,HHO,25,2535.2202593798847,computed
CEC14_F24,AOA,25,2600.0,computed
CEC14_F24,SCA,25,2568.2222467837832,computed
CEC14_F24,SSA,25,2590.021122505252,computed
CEC14_F24,Base_POA,26,2525.729122075423,computed
CEC14_F24,Proposed_POA,26,2531.4033897813697,resumed
CEC14_F24,PSO,26,2521.3912438988787,computed
CEC14_F24,GWO,26,2534.926354268079,computed
CEC14_F24,WOA,26,2555.3450094503132,computed
CEC14_F24,HHO,26,2565.4841783619104,computed
CEC14_F24,AOA,26,2600.0,computed
CEC14_F24,SCA,26,2552.7499459270725,computed
CEC14_F24,SSA,26,2611.4924544793935,computed
CEC14_F24,Base_POA,27,2523.49458927415,computed
CEC14_F24,Proposed_POA,27,2532.4088116397133,resumed
CEC14_F24,PSO,27,2530.872144611524,computed
CEC14_F24,GWO,27,2511.405342202203,computed
CEC14_F24,WOA,27,2544.0620445299764,computed
CEC14_F24,HHO,27,2565.1571979241226,computed
CEC14_F24,AOA,27,2585.038347512668,computed
CEC14_F24,SCA,27,2568.2478262424984,computed
CEC14_F24,SSA,27,2604.4490758893057,computed
CEC14_F24,Base_POA,28,2544.7482624926192,computed
CEC14_F24,Proposed_POA,28,2529.6402495167135,resumed
CEC14_F24,PSO,28,2527.8197721373404,computed
CEC14_F24,GWO,28,2519.2632275642914,computed
CEC14_F24,WOA,28,2564.231255967578,computed
CEC14_F24,HHO,28,2553.2081386429986,computed
CEC14_F24,AOA,28,2600.0,computed
CEC14_F24,SCA,28,2569.64961095707,computed
CEC14_F24,SSA,28,2547.209539207102,computed
CEC14_F24,Base_POA,29,2530.7430419015586,computed
CEC14_F24,Proposed_POA,29,2525.578523247597,resumed
CEC14_F24,PSO,29,2534.2459202420387,computed
CEC14_F24,GWO,29,2521.927228665199,computed
CEC14_F24,WOA,29,2550.6564630251264,computed
CEC14_F24,HHO,29,2567.815121966832,computed
CEC14_F24,AOA,29,2600.0,computed
CEC14_F24,SCA,29,2569.3656870750638,computed
CEC14_F24,SSA,29,2609.486208341499,computed
CEC14_F24,Base_POA,30,2530.8380319910675,computed
CEC14_F24,Proposed_POA,30,2532.2236558260056,resumed
CEC14_F24,PSO,30,2538.558036077452,computed
CEC14_F24,GWO,30,2529.0756159453563,computed
CEC14_F24,WOA,30,2532.953431727266,computed
CEC14_F24,HHO,30,2544.0531836141145,computed
CEC14_F24,AOA,30,2600.00009126084,computed
CEC14_F24,SCA,30,2560.221802819375,computed
CEC14_F24,SSA,30,2567.838222543365,computed
CEC14_F24,Base_POA,31,2518.4912943049303,computed
CEC14_F24,Proposed_POA,31,2548.762455103304,resumed
CEC14_F24,PSO,31,2520.0243667903155,computed
CEC14_F24,GWO,31,2519.9274067725046,computed
CEC14_F24,WOA,31,2526.714091946581,computed
CEC14_F24,HHO,31,2549.627995503856,computed
CEC14_F24,AOA,31,2600.0,computed
CEC14_F24,SCA,31,2567.3512875947226,computed
CEC14_F24,SSA,31,2609.699482174696,computed
CEC14_F24,Base_POA,32,2523.075418131672,computed
CEC14_F24,Proposed_POA,32,2542.797953028509,resumed
CEC14_F24,PSO,32,2521.3672483395353,computed
CEC14_F24,GWO,32,2515.8571378780634,computed
CEC14_F24,WOA,32,2540.528514244438,computed
CEC14_F24,HHO,32,2526.5140593918286,computed
CEC14_F24,AOA,32,2600.0,computed
CEC14_F24,SCA,32,2539.244744090556,computed
CEC14_F24,SSA,32,2616.7619788791667,computed
CEC14_F24,Base_POA,33,2527.7314579701415,computed
CEC14_F24,Proposed_POA,33,2580.252155042072,resumed
CEC14_F24,PSO,33,2518.5505046635603,computed
CEC14_F24,GWO,33,2515.0744511577072,computed
CEC14_F24,WOA,33,2553.909679258073,computed
CEC14_F24,HHO,33,2547.706312410062,computed
CEC14_F24,AOA,33,2600.000002884509,computed
CEC14_F24,SCA,33,2551.638907935001,computed
CEC14_F24,SSA,33,2603.6198113520613,computed
CEC14_F24,Base_POA,34,2546.258828372331,computed
CEC14_F24,Proposed_POA,34,2530.056661265935,resumed
CEC14_F24,PSO,34,2519.8500058334594,computed
CEC14_F24,GWO,34,2526.6668245538726,computed
CEC14_F24,WOA,34,2587.4807502605217,computed
CEC14_F24,HHO,34,2545.425175429711,computed
CEC14_F24,AOA,34,2600.0,computed
CEC14_F24,SCA,34,2566.115583982024,computed
CEC14_F24,SSA,34,2617.7080323049804,computed
CEC14_F24,Base_POA,35,2529.6316582127924,computed
CEC14_F24,Proposed_POA,35,2524.954147358254,resumed
CEC14_F24,PSO,35,2524.7840173472796,computed
CEC14_F24,GWO,35,2520.9005690818503,computed
CEC14_F24,WOA,35,2520.4118629056434,computed
CEC14_F24,HHO,35,2576.387825763639,computed
CEC14_F24,AOA,35,2589.5053494985973,computed
CEC14_F24,SCA,35,2588.5417459837554,computed
CEC14_F24,SSA,35,2568.0953720152984,computed
CEC14_F24,Base_POA,36,2519.3803061721146,computed
CEC14_F24,Proposed_POA,36,2593.163443311456,resumed
CEC14_F24,PSO,36,2534.1885591145183,computed
CEC14_F24,GWO,36,2521.213281988725,computed
CEC14_F24,WOA,36,2533.1241925301574,computed
CEC14_F24,HHO,36,2584.746817074459,computed
CEC14_F24,AOA,36,2600.0,computed
CEC14_F24,SCA,36,2558.2264362832157,computed
CEC14_F24,SSA,36,2598.6242104653375,computed
CEC14_F24,Base_POA,37,2519.219699691481,computed
CEC14_F24,Proposed_POA,37,2530.15031536994,resumed
CEC14_F24,PSO,37,2524.5883376060942,computed
CEC14_F24,GWO,37,2532.1058231876505,computed
CEC14_F24,WOA,37,2535.536906128877,computed
CEC14_F24,HHO,37,2561.4581380214586,computed
CEC14_F24,AOA,37,2600.0,computed
CEC14_F24,SCA,37,2569.3416387170114,computed
CEC14_F24,SSA,37,2604.562464627467,computed
CEC14_F24,Base_POA,38,2523.3930178152114,computed
CEC14_F24,Proposed_POA,38,2520.5184741440244,resumed
CEC14_F24,PSO,38,2549.33835957294,computed
CEC14_F24,GWO,38,2520.114389645335,computed
CEC14_F24,WOA,38,2547.0132617461486,computed
CEC14_F24,HHO,38,2553.0780169973714,computed
CEC14_F24,AOA,38,2600.011213862689,computed
CEC14_F24,SCA,38,2576.410363441492,computed
CEC14_F24,SSA,38,2628.427332922351,computed
CEC14_F24,Base_POA,39,2519.208046818511,computed
CEC14_F24,Proposed_POA,39,2552.4696174828077,resumed
CEC14_F24,PSO,39,2532.8167043125054,computed
CEC14_F24,GWO,39,2517.3001153871865,computed
CEC14_F24,WOA,39,2580.387308761036,computed
CEC14_F24,HHO,39,2558.698142341191,computed
CEC14_F24,AOA,39,2600.0,computed
CEC14_F24,SCA,39,2564.57325466254,computed
CEC14_F24,SSA,39,2598.6211048709683,computed
CEC14_F24,Base_POA,40,2536.114412245123,computed
CEC14_F24,Proposed_POA,40,2522.8160900413536,resumed
CEC14_F24,PSO,40,2527.221166839007,computed
CEC14_F24,GWO,40,2533.5043697613596,computed
CEC14_F24,WOA,40,2577.646936954022,computed
CEC14_F24,HHO,40,2559.110072518056,computed
CEC14_F24,AOA,40,2600.0,computed
CEC14_F24,SCA,40,2572.5581968478546,computed
CEC14_F24,SSA,40,2628.794746524644,computed
CEC14_F24,Base_POA,41,2537.1248234791346,computed
CEC14_F24,Proposed_POA,41,2592.8374676414364,resumed
CEC14_F24,PSO,41,2539.1060080955863,computed
CEC14_F24,GWO,41,2517.5828276814714,computed
CEC14_F24,WOA,41,2526.5345396478297,computed
CEC14_F24,HHO,41,2562.203344875236,computed
CEC14_F24,AOA,41,2600.0,computed
CEC14_F24,SCA,41,2547.939422183064,computed
CEC14_F24,SSA,41,2562.120843156221,computed
CEC14_F24,Base_POA,42,2525.897965270515,computed
CEC14_F24,Proposed_POA,42,2516.9378105543024,resumed
CEC14_F24,PSO,42,2528.594422993213,computed
CEC14_F24,GWO,42,2518.677673242609,computed
CEC14_F24,WOA,42,2518.1300153490947,computed
CEC14_F24,HHO,42,2563.30823654628,computed
CEC14_F24,AOA,42,2600.0,computed
CEC14_F24,SCA,42,2585.0629403691673,computed
CEC14_F24,SSA,42,2620.6103718850622,computed
CEC14_F24,Base_POA,43,2522.2179668362496,computed
CEC14_F24,Proposed_POA,43,2517.8166073221637,resumed
CEC14_F24,PSO,43,2522.114386881908,computed
CEC14_F24,GWO,43,2519.658139964862,computed
CEC14_F24,WOA,43,2537.344798609277,computed
CEC14_F24,HHO,43,2552.1718342866925,computed
CEC14_F24,AOA,43,2600.0,computed
CEC14_F24,SCA,43,2549.132381931538,computed
CEC14_F24,SSA,43,2613.424350819721,computed
CEC14_F24,Base_POA,44,2535.6674465643223,computed
CEC14_F24,Proposed_POA,44,2516.1235319337625,resumed
CEC14_F24,PSO,44,2523.0389448931264,computed
CEC14_F24,GWO,44,2528.9613084407865,computed
CEC14_F24,WOA,44,2571.7775062122496,computed
CEC14_F24,HHO,44,2537.9439019880906,computed
CEC14_F24,AOA,44,2600.0,computed
CEC14_F24,SCA,44,2562.740055455901,computed
CEC14_F24,SSA,44,2603.77605623106,computed
CEC14_F24,Base_POA,45,2523.7193345443056,computed
CEC14_F24,Proposed_POA,45,2512.798981608697,resumed
CEC14_F24,PSO,45,2548.272394561711,computed
CEC14_F24,GWO,45,2522.9427958700253,computed
CEC14_F24,WOA,45,2553.8145601657166,computed
CEC14_F24,HHO,45,2545.5249523190473,computed
CEC14_F24,AOA,45,2600.0,computed
CEC14_F24,SCA,45,2577.753805689422,computed
CEC14_F24,SSA,45,2610.6692575496627,computed
CEC14_F24,Base_POA,46,2523.257612106624,computed
CEC14_F24,Proposed_POA,46,2515.3260062562113,resumed
CEC14_F24,PSO,46,2530.154044600451,computed
CEC14_F24,GWO,46,2550.3117858815467,computed
CEC14_F24,WOA,46,2543.747500110503,computed
CEC14_F24,HHO,46,2547.1359197643637,computed
CEC14_F24,AOA,46,2600.001691058303,computed
CEC14_F24,SCA,46,2568.4868474182585,computed
CEC14_F24,SSA,46,2549.485065861004,computed
CEC14_F24,Base_POA,47,2530.4520024416415,computed
CEC14_F24,Proposed_POA,47,2527.3093994229575,resumed
CEC14_F24,PSO,47,2531.8035270744326,computed
CEC14_F24,GWO,47,2529.6340578221057,computed
CEC14_F24,WOA,47,2534.5077363644405,computed
CEC14_F24,HHO,47,2524.328982754288,computed
CEC14_F24,AOA,47,2600.0,computed
CEC14_F24,SCA,47,2584.640993092942,computed
CEC14_F24,SSA,47,2621.007546291571,computed
CEC14_F24,Base_POA,48,2533.144393633176,computed
CEC14_F24,Proposed_POA,48,2524.0938245180027,resumed
CEC14_F24,PSO,48,2528.086788326398,computed
CEC14_F24,GWO,48,2511.4579475025826,computed
CEC14_F24,WOA,48,2570.068950002072,computed
CEC14_F24,HHO,48,2542.0742275797056,computed
CEC14_F24,AOA,48,2600.0,computed
CEC14_F24,SCA,48,2564.523158747802,computed
CEC14_F24,SSA,48,2611.490344843256,computed
CEC14_F24,Base_POA,49,2519.3274612990126,computed
CEC14_F24,Proposed_POA,49,2589.674605883717,resumed
CEC14_F24,PSO,49,2525.5094828671295,computed
CEC14_F24,GWO,49,2514.42177105693,computed
CEC14_F24,WOA,49,2536.4222688127284,computed
CEC14_F24,HHO,49,2525.3757242996753,computed
CEC14_F24,AOA,49,2580.118937064475,computed
CEC14_F24,SCA,49,2588.237829254357,computed
CEC14_F24,SSA,49,2601.6135048619108,computed
CEC14_F25,Base_POA,0,2700.0000000008604,computed
CEC14_F25,Proposed_POA,0,2700.0019767360454,resumed
CEC14_F25,PSO,0,2701.6213035390574,computed
CEC14_F25,GWO,0,2700.9943293885403,computed
CEC14_F25,WOA,0,2708.69916645772,computed
CEC14_F25,HHO,0,2702.173251343287,computed
CEC14_F25,AOA,0,2700.0,computed
CEC14_F25,SCA,0,2703.330158265255,computed
CEC14_F25,SSA,0,2702.912831130201,computed
CEC14_F25,Base_POA,1,2700.00000000076,computed
CEC14_F25,Proposed_POA,1,2700.0021838302027,resumed
CEC14_F25,PSO,1,2701.520573637488,computed
CEC14_F25,GWO,1,2701.518823942295,computed
CEC14_F25,WOA,1,2704.7531817747117,computed
CEC14_F25,HHO,1,2703.45400924126,computed
CEC14_F25,AOA,1,2700.0,computed
CEC14_F25,SCA,1,2704.2062524460525,computed
CEC14_F25,SSA,1,2705.7621678781065,computed
CEC14_F25,Base_POA,2,2700.0000000005425,computed
CEC14_F25,Proposed_POA,2,2700.001931394281,resumed
CEC14_F25,PSO,2,2700.5871464451475,computed
CEC14_F25,GWO,2,2703.109694552947,computed
CEC14_F25,WOA,2,2703.1210246099586,computed
CEC14_F25,HHO,2,2700.0459774247174,computed
CEC14_F25,AOA,2,2700.0,computed
CEC14_F25,SCA,2,2702.7620326469764,computed
CEC14_F25,SSA,2,2706.3718345857574,computed
CEC14_F25,Base_POA,3,2701.9161293528414,computed
CEC14_F25,Proposed_POA,3,2700.00148967191,resumed
CEC14_F25,PSO,3,2701.1645507830663,computed
CEC14_F25,GWO,3,2702.7066253642356,computed
CEC14_F25,WOA,3,2702.1224792152034,computed
CEC14_F25,HHO,3,2700.0349655850014,computed
CEC14_F25,AOA,3,2700.0,computed
CEC14_F25,SCA,3,2702.244704195574,computed
CEC14_F25,SSA,3,2702.660584651881,computed
CEC14_F25,Base_POA,4,2700.0000000140694,computed
CEC14_F25,Proposed_POA,4,2700.001864717355,resumed
CEC14_F25,PSO,4,2704.2587082821965,computed
CEC14_F25,GWO,4,2702.646269559342,computed
CEC14_F25,WOA,4,2705.254542470789,computed
CEC14_F25,HHO,4,2700.032636313502,computed
CEC14_F25,AOA,4,2700.0,computed
CEC14_F25,SCA,4,2703.9341078109396,computed
CEC14_F25,SSA,4,2706.325547450619,computed
CEC14_F25,Base_POA,5,2700.000000024641,computed
CEC14_F25,Proposed_POA,5,2697.345868422854,resumed
CEC14_F25,PSO,5,2700.950858435816,computed
CEC14_F25,GWO,5,2701.26165190146,computed
CEC14_F25,WOA,5,2701.2056240750335,computed
CEC14_F25,HHO,5,2700.051856457158,computed
CEC14_F25,AOA,5,2700.0,computed
CEC14_F25,SCA,5,2702.9014136127853,computed
CEC14_F25,SSA,5,2704.94924882594,computed
CEC14_F25,Base_POA,6,2700.029771198682,computed
CEC14_F25,Proposed_POA,6,2700.002516493229,resumed
CEC14_F25,PSO,6,2701.6074398160663,computed
CEC14_F25,GWO,6,2701.560117201995,computed
CEC14_F25,WOA,6,2701.534951769313,computed
CEC14_F25,HHO,6,2700.0310076059027,computed
CEC14_F25,AOA,6,2700.0,computed
CEC14_F25,SCA,6,2702.9911657271223,computed
CEC14_F25,SSA,6,2705.0619039641383,computed
CEC14_F25,Base_POA,7,2700.0000000005193,computed
CEC14_F25,Proposed_POA,7,2700.002377589325,resumed
CEC14_F25,PSO,7,2702.626319629483,computed
CEC14_F25,GWO,7,2700.9448413305936,computed
CEC14_F25,WOA,7,2701.124627421388,computed
CEC14_F25,HHO,7,2702.0894708316014,computed
CEC14_F25,AOA,7,2700.0,computed
CEC14_F25,SCA,7,2706.4278631901216,computed
CEC14_F25,SSA,7,2704.076626910026,computed
CEC14_F25,Base_POA,8,2700.0000000002656,computed
CEC14_F25,Proposed_POA,8,2700.0019614158314,resumed
CEC14_F25,PSO,8,2705.3146815312357,computed
CEC14_F25,GWO,8,2701.603706304184,computed
CEC14_F25,WOA,8,2703.828110414114,computed
CEC14_F25,HHO,8,2700.0430711016925,computed
CEC14_F25,AOA,8,2700.0,computed
CEC14_F25,SCA,8,2703.921145855737,computed
CEC14_F25,SSA,8,2703.2676939833696,computed
CEC14_F25,Base_POA,9,2700.000000002081,computed
CEC14_F25,Proposed_POA,9,2700.0018278263824,resumed
CEC14_F25,PSO,9,2701.787780419259,computed
CEC14_F25,GWO,9,2703.0352828333575,computed
CEC14_F25,WOA,9,2700.9882093204933,computed
CEC14_F25,HHO,9,2703.678517874396,computed
CEC14_F25,AOA,9,2700.0,computed
CEC14_F25,SCA,9,2701.220212659155,computed
CEC14_F25,SSA,9,2704.337993565501,computed
CEC14_F25,Base_POA,10,2700.0000000015903,computed
CEC14_F25,Proposed_POA,10,2700.0015593725175,resumed
CEC14_F25,PSO,10,2664.0712406001053,computed
CEC14_F25,GWO,10,2700.619832603944,computed
CEC14_F25,WOA,10,2701.502882449815,computed
CEC14_F25,HHO,10,2700.019616566612,computed
CEC14_F25,AOA,10,2700.0,computed
CEC14_F25,SCA,10,2701.408220653223,computed
CEC14_F25,SSA,10,2709.049843731905,computed
CEC14_F25,Base_POA,11,2700.0000000003024,computed
CEC14_F25,Proposed_POA,11,2700.002016866093,resumed
CEC14_F25,PSO,11,2674.865074159161,computed
CEC14_F25,GWO,11,2701.827860058794,computed
CEC14_F25,WOA,11,2701.603674795989,computed
CEC14_F25,HHO,11,2702.6578035922457,computed
CEC14_F25,AOA,11,2700.0,computed
CEC14_F25,SCA,11,2704.67166971233,computed
CEC14_F25,SSA,11,2704.8687411318124,computed
CEC14_F25,Base_POA,12,2700.0000000036835,computed
CEC14_F25,Proposed_POA,12,2700.001971683166,resumed
CEC14_F25,PSO,12,2656.2070933699965,computed
CEC14_F25,GWO,12,2703.03264769008,computed
CEC14_F25,WOA,12,2701.8711566156935,computed
CEC14_F25,HHO,12,2700.644530795464,computed
CEC14_F25,AOA,12,2700.0,computed
CEC14_F25,SCA,12,2702.2724263475693,computed
CEC14_F25,SSA,12,2706.057708628374,computed
CEC14_F25,Base_POA,13,2701.3474385741606,computed
CEC14_F25,Proposed_POA,13,2700.001998869555,resumed
CEC14_F25,PSO,13,2666.3803051817913,computed
CEC14_F25,GWO,13,2702.0839586852762,computed
CEC14_F25,WOA,13,2701.389283245706,computed
CEC14_F25,HHO,13,2700.7757400058204,computed
CEC14_F25,AOA,13,2700.0,computed
CEC14_F25,SCA,13,2704.2606708918624,computed
CEC14_F25,SSA,13,2705.9040442722085,computed
CEC14_F25,Base_POA,14,2700.0000000020996,computed
CEC14_F25,Proposed_POA,14,2700.0024062432108,resumed
CEC14_F25,PSO,14,2700.5428931090155,computed
CEC14_F25,GWO,14,2701.7445556981947,computed
CEC14_F25,WOA,14,2702.3576195293704,computed
CEC14_F25,HHO,14,2700.033654886947,computed
CEC14_F25,AOA,14,2700.0,computed
CEC14_F25,SCA,14,2705.205805221753,computed
CEC14_F25,SSA,14,2705.4661371423404,computed
CEC14_F25,Base_POA,15,2700.0000000021055,computed
CEC14_F25,Proposed_POA,15,2700.002241714165,resumed
CEC14_F25,PSO,15,2701.3972081343986,computed
CEC14_F25,GWO,15,2701.4238124415538,computed
CEC14_F25,WOA,15,2702.0811392150285,computed
CEC14_F25,HHO,15,2705.5005547481637,computed
CEC14_F25,AOA,15,2700.0,computed
CEC14_F25,SCA,15,2704.8818286182623,computed
CEC14_F25,SSA,15,2703.92845460513,computed
CEC14_F25,Base_POA,16,2700.0000000005375,computed
CEC14_F25,Proposed_POA,16,2700.0024012969793,resumed
CEC14_F25,PSO,16,2701.570644617502,computed
CEC14_F25,GWO,16,2701.8418946740794,computed
CEC14_F25,WOA,16,2703.152115522451,computed
CEC14_F25,HHO,16,2703.9084877485348,computed
CEC14_F25,AOA,16,2700.0,computed
CEC14_F25,SCA,16,2707.8914732341545,computed
CEC14_F25,SSA,16,2708.3178852046735,computed
CEC14_F25,Base_POA,17,2700.0000000056857,computed
CEC14_F25,Proposed_POA,17,2700.002388849176,resumed
CEC14_F25,PSO,17,2707.1710113892536,computed
CEC14_F25,GWO,17,2702.415136979474,computed
CEC14_F25,WOA,17,2701.322044610028,computed
CEC14_F25,HHO,17,2700.06154606974,computed
CEC14_F25,AOA,17,2700.0,computed
CEC14_F25,SCA,17,2704.960067276448,computed
CEC14_F25,SSA,17,2703.9870559302617,computed
CEC14_F25,Base_POA,18,2700.000000000826,computed
CEC14_F25,Proposed_POA,18,2700.001399567276,resumed
CEC14_F25,PSO,18,2700.4783634585347,computed
CEC14_F25,GWO,18,2705.231621707898,computed
CEC14_F25,WOA,18,2703.068917192475,computed
CEC14_F25,HHO,18,2704.900232291141,computed
CEC14_F25,AOA,18,2700.0,computed
CEC14_F25,SCA,18,2703.005808078933,computed
CEC14_F25,SSA,18,2708.5780239740784,computed
CEC14_F25,Base_POA,19,2700.000000002253,computed
CEC14_F25,Proposed_POA,19,2700.0024728728786,resumed
CEC14_F25,PSO,19,2701.0125250067563,computed
CEC14_F25,GWO,19,2701.80327627809,computed
CEC14_F25,WOA,19,2706.6511860439405,computed
CEC14_F25,HHO,19,2700.0276760843344,computed
CEC14_F25,AOA,19,2700.0,computed
CEC14_F25,SCA,19,2706.6305662208315,computed
CEC14_F25,SSA,19,2704.0630017896,computed
CEC14_F25,Base_POA,20,2700.0000000020004,computed
CEC14_F25,Proposed_POA,20,2700.002125565824,resumed
CEC14_F25,PSO,20,2700.5728696369856,computed
CEC14_F25,GWO,20,2703.0610468231703,computed
CEC14_F25,WOA,20,2702.4386888465842,computed
CEC14_F25,HHO,20,2700.035644620627,computed
CEC14_F25,AOA,20,2700.0,computed
CEC14_F25,SCA,20,2704.2685548854347,computed
CEC14_F25,SSA,20,2705.5665880298648,computed
CEC14_F25,Base_POA,21,2700.000000020369,computed
CEC14_F25,Proposed_POA,21,2700.001952233167,resumed
CEC14_F25,PSO,21,2701.3099901927326,computed
CEC14_F25,GWO,21,2701.600823952118,computed
CEC14_F25,WOA,21,2701.2230594610705,computed
CEC14_F25,HHO,21,2700.11268520369,computed
CEC14_F25,AOA,21,2700.0,computed
CEC14_F25,SCA,21,2702.6012094391617,computed
CEC14_F25,SSA,21,2706.3841770972867,computed
CEC14_F25,Base_POA,22,2700.0000000017867,computed
CEC14_F25,Proposed_POA,22,2700.002243395484,resumed
CEC14_F25,PSO,22,2700.4868877545587,computed
CEC14_F25,GWO,22,2700.8943178312097,computed
CEC14_F25,WOA,22,2702.3151109269625,computed
CEC14_F25,HHO,22,2700.043559217819,computed
CEC14_F25,AOA,22,2700.0,computed
CEC14_F25,SCA,22,2706.3559305923854,computed
CEC14_F25,SSA,22,2703.701128533842,computed
CEC14_F25,Base_POA,23,2700.000000000539,computed
CEC14_F25,Proposed_POA,23,2700.002288354789,resumed
CEC14_F25,PSO,23,2704.195272876932,computed
CEC14_F25,GWO,23,2704.498799173817,computed
CEC14_F25,WOA,23,2702.844745668673,computed
CEC14_F25,HHO,23,2704.022812321917,computed
CEC14_F25,AOA,23,2700.0,computed
CEC14_F25,SCA,23,2702.639048990103,computed
CEC14_F25,SSA,23,2703.521616066975,computed
CEC14_F25,Base_POA,24,2700.0000000092423,computed
CEC14_F25,Proposed_POA,24,2700.001835250939,resumed
CEC14_F25,PSO,24,2702.3708541800434,computed
CEC14_F25,GWO,24,2701.244317042786,computed
CEC14_F25,WOA,24,2703.5833640581527,computed
CEC14_F25,HHO,24,2700.017612480424,computed
CEC14_F25,AOA,24,2700.0,computed
CEC14_F25,SCA,24,2702.2434929609954,computed
CEC14_F25,SSA,24,2703.0827566864937,computed
CEC14_F25,Base_POA,25,2700.0000000003765,computed
CEC14_F25,Proposed_POA,25,2700.0021765484203,resumed
CEC14_F25,PSO,25,2702.1832893805267,computed
CEC14_F25,GWO,25,2704.01177397294,computed
CEC14_F25,WOA,25,2703.086201540261,computed
CEC14_F25,HHO,25,2707.0005497218785,computed
CEC14_F25,AOA,25,2700.0,computed
CEC14_F25,SCA,25,2708.6455400906884,computed
CEC14_F25,SSA,25,2702.0275087106625,computed
CEC14_F25,Base_POA,26,2703.103336093093,computed
CEC14_F25,Proposed_POA,26,2700.002071589876,resumed
CEC14_F25,PSO,26,2700.413240836659,computed
CEC14_F25,GWO,26,2701.341837764027,computed
CEC14_F25,WOA,26,2701.0598136162334,computed
CEC14_F25,HHO,26,2700.02808937226,computed
CEC14_F25,AOA,26,2700.0,computed
CEC14_F25,SCA,26,2702.7639682062136,computed
CEC14_F25,SSA,26,2704.293589987714,computed
CEC14_F25,Base_POA,27,2698.8943989335085,computed
CEC14_F25,Proposed_POA,27,2700.0019739094237,resumed
CEC14_F25,PSO,27,2701.029460470203,computed
CEC14_F25,GWO,27,2702.4745234850916,computed
CEC14_F25,WOA,27,2672.405268842312,computed
CEC14_F25,HHO,27,2702.9440895121575,computed
CEC14_F25,AOA,27,2700.0,computed
CEC14_F25,SCA,27,2707.912379189389,computed
CEC14_F25,SSA,27,2704.1621272142274,computed
CEC14_F25,Base_POA,28,2700.000000003161,computed
CEC14_F25,Proposed_POA,28,2700.0020785703396,resumed
CEC14_F25,PSO,28,2703.243090535715,computed
CEC14_F25,GWO,28,2701.6506399559335,computed
CEC14_F25,WOA,28,2704.957621714758,computed
CEC14_F25,HHO,28,2700.017992130367,computed
CEC14_F25,AOA,28,2700.0,computed
CEC14_F25,SCA,28,2702.943413462608,computed
CEC14_F25,SSA,28,2704.723800762333,computed
CEC14_F25,Base_POA,29,2700.000000193718,computed
CEC14_F25,Proposed_POA,29,2700.002104509256,resumed
CEC14_F25,PSO,29,2702.4624996255743,computed
CEC14_F25,GWO,29,2677.8133093340452,computed
CEC14_F25,WOA,29,2704.657702948215,computed
CEC14_F25,HHO,29,2700.0437392078493,computed
CEC14_F25,AOA,29,2700.0,computed
CEC14_F25,SCA,29,2703.512216419799,computed
CEC14_F25,SSA,29,2707.1450995454097,computed
CEC14_F25,Base_POA,30,2700.000000001299,computed
CEC14_F25,Proposed_POA,30,2700.0016060671674,resumed
CEC14_F25,PSO,30,2703.695622911315,computed
CEC14_F25,GWO,30,2701.254984250322,computed
CEC14_F25,WOA,30,2701.853652252875,computed
CEC14_F25,HHO,30,2700.067053369691,computed
CEC14_F25,AOA,30,2700.0,computed
CEC14_F25,SCA,30,2702.5775972336537,computed
CEC14_F25,SSA,30,2707.208659942461,computed
CEC14_F25,Base_POA,31,2700.0000000031587,computed
CEC14_F25,Proposed_POA,31,2700.001910290528,resumed
CEC14_F25,PSO,31,2700.5652537099636,computed
CEC14_F25,GWO,31,2701.1028821205623,computed
CEC14_F25,WOA,31,2701.5487647611494,computed
CEC14_F25,HHO,31,2700.0165101710604,computed
CEC14_F25,AOA,31,2700.0,computed
CEC14_F25,SCA,31,2705.2311618165922,computed
CEC14_F25,SSA,31,2703.8221569956477,computed
CEC14_F25,Base_POA,32,2700.000000000294,computed
CEC14_F25,Proposed_POA,32,2700.0021627157457,resumed
CEC14_F25,PSO,32,2700.494586064559,computed
CEC14_F25,GWO,32,2701.4288411229136,computed
CEC14_F25,WOA,32,2704.382121083003,computed
CEC14_F25,HHO,32,2703.870629545846,computed
CEC14_F25,AOA,32,2700.0,computed
CEC14_F25,SCA,32,2703.4919088322004,computed
CEC14_F25,SSA,32,2701.3179710836753,computed
